boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_rank_3,inert_rank_3_inc,inert_rank_3_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,inert_cyclic_5,inert_cyclic_5_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_rank_3,ramified_rank_3_inc,ramified_rank_3_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same,ramified_cyclic_5,ramified_cyclic_5_rank_same
121332826112,36880756873,16903680144,3073396426,16903680303,15228729702,1674950442,15380884483,1522795661,15228729702,15228729702,0,1673683657,152144333,1521539324,1266779,10448,1256331,6,0,6,15228729702,0,1522182999,1383808708,138357726,125782351,12391303,11265219,744484,676518,7145,6528,2768991883,304404543,2796640259,276756167,2768991883,2768991883,0,304175739,27646481,276529258,228803,1895,226908,1,0,1,2768991883,0,276720288,251568192,25160141,22874389,2201317,2001252,93761,85217,232,208
121601261568,36962351464,16941077673,3080195972,16941077819,15262422187,1678655486,15414913419,1526164254,15262422187,15262422187,0,1677385795,152480764,1524905031,1269685,10468,1259217,6,0,6,15262422187,0,1525549452,1386869448,138663650,126060279,12419128,11290486,746401,678273,7164,6545,2775115710,305080262,2802825471,277370501,2775115710,2775115710,0,304850949,27707865,277143084,229312,1896,227416,1,0,1,2775115710,0,277334422,252126612,25215937,22925008,2206325,2005786,94033,85470,232,208
121869697024,37043946056,16978475167,3086995534,16978475355,15296117435,1682357732,15448945020,1529530147,15296117435,15296117435,0,1681085260,152817092,1528268168,1272466,10493,1261973,6,0,6,15296117435,0,1528912913,1389927076,138969746,126338533,12446991,11315888,748413,680095,7197,6576,2781241893,305753641,2809012727,277982807,2781241893,2781241893,0,305523852,27768933,277754919,229788,1901,227887,1,0,1,2781241893,0,277946216,252682907,25271784,22975758,2211314,2010327,94305,85718,233,209
122138132480,37125540603,17015872665,3093795095,17015872843,15329806101,1686066564,15482970429,1532902236,15329806101,15329806101,0,1684791221,153153810,1531637411,1275337,10518,1264819,6,0,6,15329806101,0,1532283464,1392991339,139275733,126616761,12474454,11340856,750350,681859,7220,6596,2787368166,306426929,2815199908,278595187,2787368166,2787368166,0,306196616,27829835,278366781,230312,1907,228405,1,0,1,2787368166,0,278558306,253239586,25327276,23026208,2216222,2014805,94579,85973,233,209
122406567936,37207135132,17053270186,3100594628,17053270318,15363493433,1689776753,15516995073,1536275113,15363493433,15363493433,0,1688498636,153491094,1535007542,1278111,10546,1267565,6,0,6,15363493433,0,1535655377,1396056542,139581575,126894680,12502134,11366074,752308,683630,7242,6616,2793494033,307100595,2821387360,279207268,2793494033,2793494033,0,306869784,27891416,278978368,230810,1911,228899,1,0,1,2793494033,0,279170973,253796242,25382455,23076286,2221280,2019414,94843,86217,233,209
122675003392,37288729737,17090667711,3107394205,17090667821,15397186490,1693481221,15551024942,1539642769,15397186490,15397186490,0,1692200316,153827882,1538372434,1280899,10570,1270329,6,0,6,15397186490,0,1539020580,1399115590,139888496,127173722,12529782,11391128,754186,685350,7272,6644,2799619196,307775009,2827573724,279820481,2799619196,2799619196,0,307543688,27952611,279591077,231320,1917,229403,1,0,1,2799619196,0,279783806,254353324,25438255,23127110,2226265,2023966,95129,86468,233,209
122943438848,37370324396,17128065299,3114193773,17128065324,15430879533,1697185766,15585054764,1543010535,15430879533,15430879533,0,1695902076,154164638,1541737438,1283684,10593,1273091,6,0,6,15430879533,0,1542387228,1402175916,140193869,127451333,12557573,11416416,756097,687097,7309,6676,2805745241,308448532,2833761049,280432724,2805745241,2805745241,0,308216735,28013886,280202849,231796,1922,229874,1,0,1,2805745241,0,280396043,254909825,25493713,23177524,2231320,2028558,95425,86732,234,210
123211874304,37451919058,17165462793,3120993295,17165462970,15464564055,1700898738,15619076203,1546386590,15464564055,15464564055,0,1699612242,154501534,1545110708,1286490,10614,1275876,6,0,6,15464564055,0,1545760774,1405243198,140500784,127730342,12585239,11441552,758113,688917,7332,6699,2811872383,309120912,2839949364,281043931,2811872383,2811872383,0,308888596,28075056,280813540,232315,1925,230390,1,0,1,2811872383,0,281006853,255465065,25549512,23228189,2236276,2033070,95720,87005,235,211
123480309760,37533513571,17202860295,3127792874,17202860402,15498254107,1704606188,15653101891,1549758404,15498254107,15498254107,0,1703316888,154837142,1548479746,1289294,10642,1278652,6,0,6,15498254107,0,1549129490,1408306528,140806829,128008829,12613109,11466916,760104,690752,7356,6721,2817997076,309795798,2846135559,281657315,2817997076,2817997076,0,309562982,28136550,281426432,232815,1933,230882,1,0,1,2817997076,0,281619764,256022017,25605794,23279444,2241216,2037526,95971,87233,237,212
123748745216,37615108148,17240257850,3134592405,17240257893,15531943401,1708314449,15687127635,1553130215,15531943401,15531943401,0,1707022356,155173561,1551848795,1292087,10673,1281414,6,0,6,15531943401,0,1552499039,1411370160,141112870,128287181,12640962,11492149,762107,692564,7378,6741,2824122670,310469735,2852322166,282270239,2824122670,2824122670,0,310236364,28197556,282038808,233370,1940,231430,1,0,1,2824122670,0,282232699,256579274,25661063,23329849,2246135,2042006,96229,87466,238,213
124017180672,37696702726,17277655393,3141391937,17277655396,15565630216,1712025177,15721153049,1556502344,15565630216,15565630216,0,1710730297,155512142,1555218155,1294874,10691,1284183,6,0,6,15565630216,0,1555870818,1414434045,141419426,128565825,12668536,11517140,764109,694377,7408,6768,2830246584,311145353,2858507747,282884190,2830246584,2830246584,0,310911494,28259219,282652275,233858,1944,231914,1,0,1,2830246584,0,282846602,257137188,25716952,23380598,2251212,2046570,96488,87704,240,215
124285616128,37778297385,17315052992,3148191499,17315052894,15599321525,1715731467,15755181475,1559871517,15599321525,15599321525,0,1714433870,155849237,1558584633,1297591,10713,1286878,6,0,6,15599321525,0,1559239413,1417495897,141724747,128843434,12696163,11542304,766105,696204,7442,6794,2836372011,311819488,2864694461,283497038,2836372011,2836372011,0,311585194,28320504,283264690,234293,1946,232347,1,0,1,2836372011,0,283459152,257693955,25772900,23431508,2256150,2051065,96752,87947,240,215
124554051584,37859891908,17352450421,3154991010,17352450477,15633011672,1719438749,15789208303,1563242118,15633011672,15633011672,0,1718138371,156185899,1561952472,1300372,10732,1289640,6,0,6,15633011672,0,1562608042,1420558553,142030719,129121487,12724110,11567675,768028,697934,7472,6823,2842497664,312493346,2870881036,284109974,2842497664,2842497664,0,312258561,28381423,283877138,234784,1949,232835,1,0,1,2842497664,0,284071875,258251357,25828272,23481757,2261103,2055573,97071,88236,240,215
124822487040,37941486484,17389847949,3161790538,17389847997,15666700146,1723147803,15823234465,1566613484,15666700146,15666700146,0,1721844619,156523555,1565321064,1303178,10764,1292414,6,0,6,15666700146,0,1565977707,1423621377,142337555,129400163,12751813,11592920,770048,699760,7496,6844,2848622298,313168240,2877066818,284723720,2848622298,2848622298,0,312932910,28442568,284490342,235329,1952,233377,1,0,1,2848622298,0,284684581,258808491,25884642,23533022,2266090,2060124,97355,88488,242,217
125090922496,38023081097,17427245466,3168590159,17427245472,15700388444,1726857022,15857260088,1569985378,15700388444,15700388444,0,1725551034,156860859,1568690175,1305982,10785,1295197,6,0,6,15700388444,0,1569347535,1426684155,142644412,129679358,12779598,11618272,771971,701527,7518,6863,2854748423,313841736,2883254047,285336112,2854748423,2854748423,0,313605934,28503667,285102267,235801,1957,233844,1,0,1,2854748423,0,285296340,259364651,25940571,23583973,2271126,2064672,97654,88753,243,218
125359357952,38104675719,17464642971,3175389706,17464643042,15734080838,1730562133,15891289590,1573353381,15734080838,15734080838,0,1729253300,157197947,1572055353,1308827,10805,1298022,6,0,6,15734080838,0,1572713820,1429743753,142950723,129957941,12807244,11643414,773970,703358,7543,6887,2860873138,314516568,2889440131,285949575,2860873138,2860873138,0,314280244,28565033,285715211,236323,1960,234363,1,0,1,2860873138,0,285909680,259922216,25996084,23634387,2276299,2069375,97935,89013,246,220
125627793408,38186270326,17502040603,3182189227,17502040496,15767772005,1734268598,15925317465,1576723138,15767772005,15767772005,0,1732956932,157534635,1575422297,1311660,10825,1300835,6,0,6,15767772005,0,1576082854,1432806749,143255797,130235056,12834837,11668486,775878,705096,7566,6910,2867000114,315189113,2895627988,286561239,2867000114,2867000114,0,314952295,28625911,286326384,236817,1963,234854,1,0,1,2867000114,0,286520731,260477789,26051770,23685173,2281334,2073936,98212,89264,248,222
125896228864,38267864857,17539438126,3188988721,17539438010,15801462247,1737975879,15959343933,1580094193,15801462247,15801462247,0,1736661411,157870842,1578790569,1314462,10844,1303618,6,0,6,15801462247,0,1579451291,1435869548,143562126,130513451,12862521,11693694,777871,706932,7602,6944,2873126588,315862133,2901815281,287173440,2873126588,2873126588,0,315624787,28686726,286938061,237345,1967,235378,1,0,1,2873126588,0,287132212,261033891,26107477,23735922,2286362,2078507,98487,89518,249,223
126164664320,38349459513,17576835710,3195788314,17576835489,15835155092,1741680618,15993373111,1583462599,15835155092,15835155092,0,1740363376,158207152,1582156224,1317236,10867,1306369,6,0,6,15835155092,0,1582817043,1438929333,143868793,130792467,12889995,11718655,779911,708795,7634,6974,2879252171,316536143,2908001991,287786323,2879252171,2879252171,0,316298286,28747849,287550437,237856,1971,235885,1,0,1,2879252171,0,287744489,261590562,26163307,23786715,2291476,2083175,98764,89761,250,224
126433099776,38431054034,17614233218,3202587842,17614232974,15868847897,1745385321,16027403190,1586830028,15868847897,15868847897,0,1744065270,158544403,1585520867,1320045,10890,1309155,6,0,6,15868847897,0,1586182976,1441988828,144174712,131070264,12918006,11744155,781910,710617,7666,7003,2885379441,317208401,2914190388,288397454,2885379441,2885379441,0,316970029,28808972,288161057,238371,1975,236396,1,0,1,2885379441,0,288355357,262145777,26218879,23837325,2296480,2087701,99060,90027,253,227
126701535232,38512648626,17651630760,3209387368,17651630498,15902538989,1749091771,16061430888,1590199872,15902538989,15902538989,0,1747768941,158880988,1588887953,1322824,10911,1311913,6,0,6,15902538989,0,1589550446,1445050310,144481213,131348903,12945657,11769263,783936,712453,7689,7024,2891505791,317881577,2920377540,289009828,2891505791,2891505791,0,317642654,28869770,288772884,238922,1979,236943,1,0,1,2891505791,0,288967072,262702224,26274540,23887919,2301427,2092216,99359,90298,256,227
126969970688,38594243249,17689028216,3216186970,17689028063,15936231526,1752796690,16095459753,1593568463,15936231526,15936231526,0,1751471075,159217288,1592253787,1325609,10939,1314670,6,0,6,15936231526,0,1592917539,1448111516,144786696,131626735,12973175,11794235,785947,714249,7718,7052,2897630485,318556485,2926563701,289623269,2897630485,2897630485,0,318317074,28931228,289385846,239410,1988,237422,1,0,1,2897630485,0,289580342,263259633,26330393,23938635,2306448,2096802,99634,90548,257,228
127238406144,38675837913,17726425750,3222986562,17726425601,15969922214,1756503536,16129487452,1596938298,15969922214,15969922214,0,1755175140,159554280,1595620860,1328390,10958,1317432,6,0,6,15969922214,0,1596285612,1451173069,145093200,131905439,13000621,11819197,787968,716082,7739,7073,2903756923,319229639,2932750966,290235596,2903756923,2903756923,0,318989757,28992048,289997709,239881,1995,237886,1,0,1,2903756923,0,290191697,263815554,26386229,23989588,2311645,2101526,99927,90812,259,229
127506841600,38757432470,17763823238,3229786140,17763823092,16003613078,1760210160,16163515754,1600307484,16003613078,16003613078,0,1758878995,159891701,1598987294,1331159,10975,1320184,6,0,6,16003613078,0,1599653670,1454234507,145399562,132183694,13028023,11844110,789978,717890,7762,7093,2909881627,319904513,2938936940,290849200,2909881627,2909881627,0,319664089,29053313,290610776,240423,2000,238423,1,0,1,2909881627,0,290804743,264372993,26442134,24040298,2316739,2106184,100214,91072,259,229
127775277056,38839026961,17801220873,3236585604,17801220484,16037301780,1763919093,16197541373,1603679500,16037301780,16037301780,0,1762585130,160228598,1602356532,1333957,10995,1322962,6,0,6,16037301780,0,1603024028,1457298679,145705613,132461716,13055801,11869384,791895,719632,7793,7121,2916009544,320576060,2945125801,291459803,2916009544,2916009544,0,320335138,29114254,291220884,240921,2003,238918,1,0,1,2916009544,0,291414929,264927841,26497761,24090765,2321699,2110727,100486,91319,263,232
128043712512,38920621555,17838618284,3243385171,17838618100,16070991688,1767626596,16231568136,1607050148,16070991688,16070991688,0,1766289784,160565432,1605724352,1336806,11016,1325790,6,0,6,16070991688,0,1606392191,1460360685,146012162,132740311,13083774,11894810,793834,721400,7823,7146,2922134646,321250525,2951312082,292073089,2922134646,2922134646,0,321009097,29175429,291833668,241427,2007,239420,1,0,1,2922134646,0,292027766,265485124,26553629,24141507,2326671,2115233,100768,91572,263,232
128312147968,39002216169,17876015827,3250184693,17876015649,16104682254,1771333573,16265594993,1610420834,16104682254,16104682254,0,1769993961,160901693,1609092268,1339606,11046,1328560,6,0,6,16104682254,0,1609760095,1463422865,146318400,133018740,13111802,11920306,795804,723174,7860,7183,2928261281,321923412,2957499795,292684898,2928261281,2928261281,0,321681466,29236504,292444962,241945,2010,239935,1,0,1,2928261281,0,292639174,266040913,26609342,24192262,2331646,2119728,101040,91826,264,233
128580583424,39083810712,17913413208,3256984288,17913413216,16138369756,1775043452,16299619369,1613793839,16138369756,16138369756,0,1773701034,161238538,1612462496,1342412,11075,1331337,6,0,6,16138369756,0,1613130066,1466486709,146625610,133297964,13139677,11945660,797798,724960,7883,7203,2934387574,322596714,2963687024,293297264,2934387574,2934387574,0,322354245,29297436,293056809,242468,2014,240454,1,0,1,2934387574,0,293250749,266596932,26665292,24243301,2336634,2124277,101305,92065,265,234
128849018880,39165405242,17950810762,3263783815,17950810665,16172058304,1778752458,16333643777,1617166985,16172058304,16172058304,0,1777407209,161574377,1615832832,1345243,11096,1334147,6,0,6,16172058304,0,1616499423,1469550717,146932606,133577117,13167483,11970987,799772,726769,7925,7242,2940512537,323271278,2969873429,293910386,2940512537,2940512537,0,323028304,29358876,293669428,242973,2016,240957,1,0,1,2940512537,0,293863814,267154151,26720959,24293894,2341687,2128833,101578,92315,266,235
129117454336,39246999912,17988208258,3270583382,17988208272,16205749314,1782458944,16367671737,1620536521,16205749314,16205749314,0,1781110925,161911305,1619199620,1348012,11118,1336894,7,0,7,16205749314,0,1619866685,1472611756,147239129,133855696,13195354,11996267,801799,728631,7958,7270,2946638970,323944412,2976061205,294522177,2946638970,2946638970,0,323700933,29420217,294280716,243478,2018,241460,1,0,1,2946638970,0,294475254,267709934,26776781,24344563,2346778,2133421,101854,92563,266,235
129385889792,39328594456,18025605803,3277382887,18025605766,16239436560,1786169243,16401695588,1623910215,16239436560,16239436560,0,1784818375,162247887,1622570488,1350861,11141,1339720,7,0,7,16239436560,0,1623238164,1475677163,147545404,134134169,13223050,12021410,803773,730452,7984,7294,2952764564,324618323,2982247604,295135283,2952764564,2952764564,0,324374316,29481019,294893297,244006,2021,241985,1,0,1,2952764564,0,295087687,268267122,26832469,24395205,2351763,2137935,102131,92800,266,235
129654325248,39410188996,18063003252,3284182478,18063003266,16273127000,1789876252,16435722751,1627280501,16273127000,16273127000,0,1788522541,162584585,1625937956,1353704,11166,1342538,7,0,7,16273127000,0,1626607079,1478739842,147851083,134412021,13250682,12046559,805689,732216,8008,7318,2958888850,325293628,2988433223,295749255,2958888850,2958888850,0,325049121,29542351,295506770,244506,2022,242484,1,0,1,2958888850,0,295701259,268824902,26888454,24446124,2356723,2142447,102418,93061,267,236
129922760704,39491783653,18100400796,3290982072,18100400785,16306817972,1793582824,16469750425,1630650371,16306817972,16306817972,0,1792226224,162921250,1629304974,1356593,11203,1345390,7,0,7,16306817972,0,1629974096,1481800794,148157469,134690547,13278876,12072210,807744,734076,8039,7347,2965013654,325968418,2994619742,296362330,2965013654,2965013654,0,325723412,29604056,296119356,245005,2032,242973,1,0,1,2965013654,0,296314736,269382290,26944069,24496624,2361616,2146876,102724,93330,267,236
130191196160,39573378221,18137798277,3297781604,18137798340,16340507390,1797290887,16503776297,1634021980,16340507390,16340507390,0,1795931503,163257683,1632673820,1359377,11224,1348153,7,0,7,16340507390,0,1633343373,1484864121,148463782,134969152,13306496,12097265,809786,735909,8066,7373,2971139330,326642274,3000806286,296975318,2971139330,2971139330,0,326396756,29664920,296731836,245517,2036,243481,1,0,1,2971139330,0,296927227,269939430,26999434,24546961,2366796,2151596,103032,93613,267,236
