boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
89657442304,27252594573,12869280903,1514033012,12869280658,12068477607,800803296,12115560918,753719985,12068477607,12068477607,0,800641684,47082733,753558951,161612,578,161034,12068477607,0,754124795,709777751,44294241,41689536,2200949,2071203,21699,20461,1419869936,94163076,1425405787,88627225,1419869936,1419869936,0,94144370,5535787,88608583,18706,64,18642,1419869936,0,88725787,83508398,5196798,4891400,220928,207969,857,816
89925877760,27334189287,12907811696,1518566068,12907811523,12104610166,803201530,12151834618,755977078,12104610166,12104610166,0,803039428,47223873,755815555,162102,579,161523,12104610166,0,756382549,711902641,44426903,41814371,2208177,2077986,21799,20557,1424120989,94445079,1429673506,88892562,1424120989,1424120989,0,94426307,5552453,88873854,18772,64,18708,1424120989,0,88991253,83758217,5212481,4906118,221709,208696,864,823
90194313216,27415783867,12946342442,1523099111,12946342314,12140742821,805599621,12188107936,758234506,12140742821,12140742821,0,805437046,47364536,758072510,162575,579,161996,12140742821,0,758639674,714027385,44559962,41939567,2215500,2084895,21910,20663,1428371913,94727198,1433941310,89157801,1428371913,1428371913,0,94708370,5569331,89139039,18828,66,18762,1428371913,0,89256914,84008018,5228110,4920785,222477,209408,869,828
90462748672,27497378517,12984873284,1527632150,12984873083,12176873472,807999812,12224379501,760493783,12176873472,12176873472,0,807836769,47505448,760331321,163043,581,162462,12176873472,0,760899379,716154453,44692699,42064454,2222689,2091663,22002,20751,1432622566,95009584,1438208653,89423497,1432622566,1432622566,0,94990714,5586021,89404693,18870,66,18804,1432622566,0,89522745,84258105,5243818,4935598,223280,210160,871,830
90731184128,27578973061,13023404073,1532165193,13023403795,12213004443,810399630,12260651682,762752391,12213004443,12213004443,0,810236120,47646654,762589466,163510,585,162925,12213004443,0,763158795,718280997,44825300,42189167,2229937,2098468,22088,20834,1436872814,95292379,1442475615,89689578,1436872814,1436872814,0,95273459,5602734,89670725,18920,67,18853,1436872814,0,89788904,84508526,5259622,4950481,224050,210876,883,842
90999619584,27660567701,13061934924,1536698199,13061934578,12249136690,812798234,12296924273,765010651,12249136690,12249136690,0,812634219,47786998,764847221,164015,585,163430,12249136690,0,765416111,720406236,44958832,42314841,2237087,2105212,22189,20932,1441124497,95573702,1446743804,89954395,1441124497,1441124497,0,95554733,5619240,89935493,18969,67,18902,1441124497,0,90054034,84758094,5275046,4964997,224763,211553,890,849
91268055040,27742162167,13100465647,1541231191,13100465329,12285270414,815195233,12333199305,767266342,12285270414,12285270414,0,815030746,47928304,767102442,164487,587,163900,12285270414,0,767672825,722529720,45091314,42439685,2244311,2112011,22296,21026,1445375190,95856001,1451011322,90219869,1445375190,1445375190,0,95836957,5636065,90200892,19044,67,18977,1445375190,0,90320012,85008230,5290551,4979560,225501,212251,893,851
91536490496,27823756860,13138996469,1545764264,13138996127,12321401897,817594572,12369471814,769524655,12321401897,12321401897,0,817429558,48069328,769360230,165014,589,164425,12321401897,0,769931195,724655374,45224368,42564869,2251602,2118869,22393,21118,1449627558,96136706,1455280282,90483982,1449627558,1449627558,0,96117602,5652657,90464945,19104,67,19037,1449627558,0,90584323,85256930,5306138,4994212,226245,212949,896,854
91804925952,27905351434,13177527274,1550297277,13177526883,12357532797,819994477,12405743298,771783976,12357532797,12357532797,0,819828961,48209912,771619049,165516,589,164927,12357532797,0,772190449,726782343,45357292,42689883,2258724,2125608,22496,21215,1453880067,96417210,1459549339,90747938,1453880067,1453880067,0,96398028,5669205,90728823,19182,67,19115,1453880067,0,90848628,85505593,5321517,5008725,226985,213649,898,856
92073361408,27986946089,13216058061,1554830320,13216057708,12393665605,822392456,12442017197,774040864,12393665605,12393665605,0,822226447,48351002,773875445,166009,590,165419,12393665605,0,774447635,728906684,45490177,42814988,2266021,2132443,22614,21330,1458130753,96699567,1463816712,91013608,1458130753,1458130753,0,96680328,5685892,90994436,19239,67,19172,1458130753,0,91114658,85755952,5337005,5023250,227762,214373,903,861
92341796864,28068540628,13254588769,1559363360,13254588499,12429796230,824792539,12478289172,776299597,12429796230,12429796230,0,824626034,48492349,776133685,166505,593,165912,12429796230,0,776707230,731033264,45622822,42939773,2273270,2139230,22712,21418,1462381615,96981745,1468084079,91279281,1462381615,1462381615,0,96962436,5702396,91260040,19309,68,19241,1462381615,0,91380369,86006139,5352683,5037997,228472,215034,912,870
92610232320,28150135326,13293119515,1563896423,13293119388,12465929654,827189861,12514564249,778555266,12465929654,12465929654,0,827022854,48634001,778388853,167007,594,166413,12465929654,0,778963363,733156130,45756221,43065228,2280469,2145994,22801,21501,1466632084,97264339,1472351208,91545215,1466632084,1466632084,0,97244980,5719056,91525924,19359,68,19291,1466632084,0,91646374,86256486,5368453,5052806,229237,215758,916,874
92878667776,28231729807,13331650282,1568429399,13331650126,12502061448,829588834,12550837620,780812662,12502061448,12502061448,0,829421333,48775578,780645755,167501,594,166907,12502061448,0,781221845,735281359,45888828,43189937,2287757,2152863,22903,21596,1470883128,97546271,1476618908,91810491,1470883128,1470883128,0,97526856,5735712,91791144,19415,68,19347,1470883128,0,91912053,86506454,5383876,5067321,230006,216490,921,879
93147103232,28313324488,13370181123,1572962426,13370180939,12538194097,831987026,12587111008,783070115,12538194097,12538194097,0,831819040,48916317,782902723,167986,594,167392,12538194097,0,783478984,737405967,46022149,43315483,2294899,2159580,23008,21693,1475133746,97828680,1480886110,92076316,1475133746,1475133746,0,97809211,5752296,92056915,19469,68,19401,1475133746,0,92177872,86756685,5399641,5082136,230772,217210,926,884
93415538688,28394919074,13408711903,1577495481,13408711690,12574325551,834386352,12623383137,785328766,12574325551,12574325551,0,834217856,49056990,785160866,168496,596,167900,12574325551,0,785737872,739532350,46154649,43440281,2302213,2166435,23122,21800,1479385259,98110222,1485154147,92341334,1479385259,1479385259,0,98090693,5768820,92321873,19529,68,19461,1479385259,0,92442837,87006063,5415378,5096977,231547,217944,931,889
93683974144,28476513590,13447242645,1582028467,13447242478,12610457460,836785185,12659656533,787586112,12610457460,12610457460,0,836616227,49198476,787417751,168958,597,168361,12610457460,0,787996052,741657281,46287648,43565467,2309301,2173106,23226,21897,1483636485,98391982,1489421935,92606532,1483636485,1483636485,0,98372400,5785382,92587018,19582,68,19514,1483636485,0,92708020,87255654,5431113,5111786,232330,218684,937,894
93952409600,28558108142,13485773374,1586561586,13485773182,12646591262,839182112,12695931658,789841716,12646591262,12646591262,0,839012671,49339796,789672875,169441,600,168841,12646591262,0,790252166,743780407,46420676,43690597,2316493,2179873,23336,21998,1487887635,98673951,1493689503,92872083,1487887635,1487887635,0,98654314,5801800,92852514,19637,68,19569,1487887635,0,92973468,87505640,5446838,5126594,233065,219380,943,900
94220845056,28639702757,13524304137,1591094588,13524304032,12682725255,841578882,12732207282,792096855,12682725255,12682725255,0,841408985,49481424,791927561,169897,603,169294,12682725255,0,792507954,745902926,46553996,43816007,2323590,2186525,23445,22103,1492139295,98955293,1497957563,93137025,1492139295,1492139295,0,98935595,5818200,93117395,19698,68,19630,1492139295,0,93238208,87754922,5462539,5141397,233897,220168,951,908
94489280512,28721297390,13562834962,1595627594,13562834834,12718857523,843977439,12768480363,794354599,12718857523,12718857523,0,843807066,49622232,794184834,170373,608,169765,12718857523,0,794765309,748027781,46687450,43941582,2330757,2193270,23550,22201,1496390564,99237030,1502225480,93402114,1496390564,1496390564,0,99217275,5834848,93382427,19755,68,19687,1496390564,0,93503622,88004669,5477998,5155923,234699,220922,956,913
94757715968,28802891970,13601365744,1600160644,13601365582,12754991270,846374474,12804755180,796610564,12754991270,12754991270,0,846203650,49763301,796440349,170824,609,170215,12754991270,0,797021494,750151264,46820585,44066752,2337931,2200052,23640,22281,1500642036,99518608,1506493503,93667141,1500642036,1500642036,0,99498798,5851399,93647399,19810,68,19742,1500642036,0,93769047,88254472,5493362,5170389,235427,221620,962,918
95026151424,28884486456,13639896468,1604693720,13639896268,12791122442,848774026,12841028028,798868440,12791122442,12791122442,0,848602724,49904975,798697749,171302,611,170691,12791122442,0,799280061,752276476,46953889,44192196,2345041,2206706,23733,22371,1504892578,99801142,1510760576,93933144,1504892578,1504892578,0,99781287,5867930,93913357,19855,68,19787,1504892578,0,94035285,88505147,5508814,5184922,236217,222362,971,926
95294586880,28966081059,13678427237,1609226740,13678427082,12827254128,851173109,12877301218,801126019,12827254128,12827254128,0,851001312,50046478,800954834,171797,612,171185,12827254128,0,801538698,754401927,47086662,44317066,2352121,2213376,23831,22465,1509143699,100083041,1515028262,94198478,1509143699,1509143699,0,100063137,5884495,94178642,19904,68,19836,1509143699,0,94301060,88755295,5524125,5199342,236977,223075,975,930
95563022336,29047675673,13716957961,1613759788,13716957924,12863387031,853570930,12913575546,803382415,12863387031,12863387031,0,853398647,50187903,803210744,172283,612,171671,12863387031,0,803796184,756526277,47219198,44441749,2359335,2220161,23930,22557,1513395375,100364413,1519296458,94463330,1513395375,1513395375,0,100344462,5901015,94443447,19951,68,19883,1513395375,0,94566147,89004801,5539595,5213915,237739,223795,981,936
95831457792,29129270300,13755488766,1618292804,13755488730,12899520433,855968333,12949849706,805639060,12899520433,12899520433,0,855795565,50328659,805466906,172768,614,172154,12899520433,0,806053275,758650861,47351870,44566622,2366386,2226772,24034,22651,1517645648,100647156,1523563326,94729478,1517645648,1517645648,0,100627151,5917610,94709541,20005,68,19937,1517645648,0,94832447,89255491,5555171,5228553,238544,224553,989,944
96099893248,29210864925,13794019613,1622825833,13794019479,12935651257,858368356,12986121955,807897658,12935651257,12935651257,0,858195127,50470083,807725044,173229,615,172614,12935651257,0,808312405,760776770,47484939,44691932,2373634,2233584,24149,22758,1521895419,100930414,1527829820,94996013,1521895419,1521895419,0,100910348,5934333,94976015,20066,68,19998,1521895419,0,95099097,89506451,5570939,5243342,239320,225275,992,947
96368328704,29292459477,13832550401,1627358846,13832550230,12971785123,860765278,13022397430,810152971,12971785123,12971785123,0,860591558,50611691,809979867,173720,616,173104,12971785123,0,810568834,762899641,47617705,44817076,2380764,2240296,24255,22854,1526145614,101213232,1532096628,95262218,1526145614,1526145614,0,101193110,5950946,95242164,20122,68,20054,1526145614,0,95365362,89757093,5586653,5258119,240096,225998,999,954
96636764160,29374054169,13871081130,1631891897,13871081142,13007919102,863162028,13058672521,812408609,13007919102,13007919102,0,862987858,50752803,812235055,174170,616,173554,13007919102,0,812824711,765022660,47750832,44942407,2387940,2247020,24375,22968,1530396854,101495043,1536364310,95527587,1530396854,1530396854,0,101474867,5967388,95507479,20176,68,20108,1530396854,0,95630807,90007021,5602195,5272786,240859,226711,1006,961
96905199616,29455648664,13909611949,1636424899,13909611816,13044051636,865560313,13094946745,814665204,13044051636,13044051636,0,865385647,50894490,814491157,174666,619,174047,13044051636,0,815082232,767146814,47883825,45067521,2395083,2253728,24507,23094,1534647737,101777162,1540631797,95793102,1534647737,1534647737,0,101756930,5983991,95772939,20232,69,20163,1534647737,0,95896363,90256930,5617935,5287606,241616,227433,1016,970
97173635072,29537243211,13948142706,1640957926,13948142579,13080182545,867960161,13131219238,816923468,13080182545,13080182545,0,867785079,51036072,816749007,175082,621,174461,13080182545,0,817341448,769272677,48016707,45192603,2402311,2260533,24613,23194,1538898675,102059251,1544899260,96058666,1538898675,1538898675,0,102038967,6000516,96038451,20284,69,20215,1538898675,0,96161776,90506756,5633816,5302575,242348,228140,1027,980
97442070528,29618837793,13986673462,1645490970,13986673361,13116315093,870358369,13167492914,819180548,13116315093,13116315093,0,870182828,51177200,819005628,175541,621,174920,13116315093,0,819598630,771397024,48149912,45317920,2409554,2267378,24732,23306,1543148984,102341986,1549166328,96324642,1543148984,1543148984,0,102321640,6017275,96304365,20346,69,20277,1543148984,0,96428147,90757337,5649363,5317194,243098,228849,1032,985
97710505984,29700432466,14025204264,1650024002,14025204200,13152447597,872756667,13203766158,821438106,13152447597,13152447597,0,872580646,51317940,821262706,176021,621,175400,13152447597,0,821856450,773522395,48282630,45442821,2416725,2274079,24841,23411,1547399760,102624242,1553433647,96590355,1547399760,1547399760,0,102603842,6033818,96570024,20400,69,20331,1547399760,0,96693979,91007583,5665020,5331939,243807,229513,1036,989
97978941440,29782026990,14063734894,1654557056,14063735040,13188579638,875155256,13240039016,823695878,13188579638,13188579638,0,874978746,51458756,823519990,176510,622,175888,13188579638,0,824114199,775647585,48415602,45567976,2423990,2280909,24955,23520,1551650288,102906768,1557700761,96856295,1551650288,1551650288,0,102886307,6050404,96835903,20461,69,20392,1551650288,0,96960029,91258057,5680636,5346596,244603,230259,1039,991
98247376896,29863621534,14102265755,1659090068,14102265711,13224709892,877555863,13276311168,825954587,13224709892,13224709892,0,877378872,51600653,825778219,176991,623,176368,13224709892,0,826373975,777773810,48548617,45693067,2431235,2287740,25045,23602,1555901296,103188772,1561968193,97121875,1555901296,1555901296,0,103168248,6066827,97101421,20524,70,20454,1555901296,0,97225743,91508304,5696103,5361136,245360,230987,1042,994
98515812352,29945216174,14140796642,1663623128,14140796404,13260841374,879955268,13312584260,828212382,13260841374,13260841374,0,879777800,51742262,828035538,177468,624,176844,13260841374,0,828632612,779899271,48681642,45818085,2438411,2294496,25135,23686,1560152899,103470229,1566236232,97386896,1560152899,1560152899,0,103449646,6083263,97366383,20583,70,20513,1560152899,0,97490740,91757834,5711720,5375827,246139,231724,1047,998
98784247808,30026810781,14179327320,1668156181,14179327280,13296973080,882354240,13348857280,830470040,13296973080,13296973080,0,882176262,51883574,830292688,177978,626,177352,13296973080,0,830890659,782024193,48814649,45943339,2445726,2301383,25228,23773,1564403815,103752366,1570503790,97652391,1564403815,1564403815,0,103731727,6099905,97631822,20639,70,20569,1564403815,0,97756437,92007880,5727285,5390453,246952,232486,1053,1003
99052683264,30108405375,14217858217,1672689174,14217857984,13333103645,884754572,13385129383,832728834,13333103645,13333103645,0,884576069,52025112,832550957,178503,626,177877,13333103645,0,833149914,784150201,48947776,46068625,2453036,2308249,25343,23882,1568655047,104034127,1574771502,97917672,1568655047,1568655047,0,104013424,6116385,97897039,20703,70,20633,1568655047,0,98021750,92257662,5742851,5405128,247766,233242,1057,1007
