boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
57982058496,17624432393,8445040491,734351328,8445040574,8062409459,382631032,8079036508,366003983,8062409459,8062409459,0,382600436,16626982,365973454,30596,67,30529,8062409459,0,366426543,350501131,15771361,15087080,402182,384910,350,333,701108339,33242989,702551666,31799662,701108339,701108339,0,33240362,1443327,31797035,2627,0,2627,701108339,0,31867849,30483836,1350644,1292215,21869,20984,0,0
58250493952,17706027143,8484138057,737751115,8484137971,8099734372,384403685,8116438323,367699734,8099734372,8099734372,0,384372941,16703884,367669057,30744,67,30677,8099734372,0,368122892,352123944,15845257,15157709,404435,387065,357,339,704354494,33396621,705804395,31946720,704354494,704354494,0,33393986,1449901,31944085,2635,0,2635,704354494,0,32014835,30624537,1357136,1298423,22015,21125,0,0
58518929408,17787621655,8523235371,741150900,8523235384,8137061224,386174147,8153841966,369393405,8137061224,8137061224,0,386143247,16780675,369362572,30900,67,30833,8137061224,0,369817576,353745258,15918566,15227691,406741,389278,364,345,707600036,33550864,709056739,32094161,707600036,707600036,0,33548219,1456703,32091516,2645,0,2645,707600036,0,32162532,30765688,1363535,1304570,22152,21258,0,0
58787364864,17869216228,8562332766,744550670,8562332792,8174386438,387946328,8191243910,371088856,8174386438,8174386438,0,387915275,16857405,371057870,31053,67,30986,8174386438,0,371513485,355367735,15992446,15298374,408972,391408,372,353,710846265,33704405,712309583,32241087,710846265,710846265,0,33701751,1463318,32238433,2654,0,2654,710846265,0,32309549,30906402,1369912,1310642,22290,21389,0,0
59055800320,17950810892,8601430149,747950458,8601430285,8211710487,389719662,8228645248,372784901,8211710487,8211710487,0,389688458,16934694,372753764,31204,67,31137,8211710487,0,373210254,356990577,16066505,15369192,411322,393637,377,358,714092720,33857738,715562556,32387902,714092720,714092720,0,33855071,1469836,32385235,2667,0,2667,714092720,0,32456484,31047130,1376159,1316590,22428,21515,0,0
59324235776,18032405471,8640527689,751350267,8640527515,8249038205,391489484,8266049898,374477791,8249038205,8249038205,0,391458134,17011626,374446508,31350,67,31283,8249038205,0,374904121,358610841,16140110,15439555,413524,395752,379,360,717338755,34011512,718815231,32535036,717338755,717338755,0,34008834,1476476,32532358,2678,0,2678,717338755,0,32603804,31188090,1382472,1322631,22558,21637,0,0
59592671232,18114000070,8679625088,754749991,8679624991,8286365854,393259234,8303454593,376170495,8286365854,8286365854,0,393227745,17088672,376139073,31489,67,31422,8286365854,0,376598156,360231124,16213375,15509619,415831,397966,383,364,720584565,34165426,722067626,32682365,720584565,720584565,0,34162727,1483061,32679666,2699,0,2699,720584565,0,32751103,31329057,1388934,1328848,22690,21761,0,0
59861106688,18195594638,8718722488,758149747,8718722403,8323688539,395033949,8340854250,377868238,8323688539,8323688539,0,395002325,17165643,377836682,31624,68,31556,8323688539,0,378296801,361856137,16287036,15580026,418103,400153,385,366,723830244,34319503,725320019,32829728,723830244,723830244,0,34316793,1489775,32827018,2710,0,2710,723830244,0,32898724,31470242,1395245,1334890,22824,21886,0,0
60129542144,18277189173,8757819739,761549538,8757819896,8361012390,396807349,8378254689,379565050,8361012390,8361012390,0,396775593,17242231,379533362,31756,68,31688,8361012390,0,379993889,363479918,16360895,15650689,420416,402381,393,374,727076357,34473181,728572778,32976760,727076357,727076357,0,34470461,1496421,32974040,2720,0,2720,727076357,0,33045808,31610964,1401676,1341044,22977,22032,0,0
60397977600,18358783734,8796917201,764949333,8796917200,8398337593,398579608,8415657277,381259924,8398337593,8398337593,0,398547706,17319616,381228090,31902,68,31834,8398337593,0,381690110,365102087,16434439,15720999,422761,404627,396,377,730322257,34627076,731825327,33124006,730322257,730322257,0,34624341,1503070,33121271,2735,0,2735,730322257,0,33193259,31752028,1407972,1347085,23110,22158,0,0
60666413056,18440378331,8836014531,768349048,8836014752,8435662597,400351934,8453059308,382955223,8435662597,8435662597,0,400319889,17396643,382923246,32045,68,31977,8435662597,0,383386467,366724797,16508026,15791313,424992,406751,404,385,733567540,34781508,735077402,33271646,733567540,733567540,0,34778757,1509862,33268895,2751,0,2751,733567540,0,33341117,31893368,1414384,1353230,23256,22297,0,0
60934848512,18521972891,8875111979,771748829,8875112083,8472988776,402123203,8490462656,384649323,8472988776,8472988776,0,402090994,17473811,384617183,32209,69,32140,8472988776,0,385081750,368346249,16581557,15861608,427282,408940,405,386,736813606,34935223,738330108,33418721,736813606,736813606,0,34932456,1516502,33415954,2767,0,2767,736813606,0,33488327,32034229,1420744,1359303,23385,22422,0,0
61203283968,18603567506,8914209405,775148632,8914209469,8510314650,403894755,8527865867,386343538,8510314650,8510314650,0,403862412,17551148,386311264,32343,69,32274,8510314650,0,386777253,369967774,16655206,15932011,429546,411091,407,388,740059040,35089592,741582192,33566440,740059040,740059040,0,35086816,1523152,33563664,2776,0,2776,740059040,0,33636104,32175675,1427184,1365428,23528,22561,0,0
61471719424,18685162083,8953306875,778548396,8953306812,8547638341,405668534,8565266491,388040384,8547638341,8547638341,0,405636051,17628080,388007971,32483,70,32413,8547638341,0,388474861,371591708,16728877,16002512,431904,413361,409,390,743304298,35244098,744834152,33714244,743304298,743304298,0,35241313,1529854,33711459,2785,0,2785,743304298,0,33784085,32317245,1433585,1371543,23643,22671,0,0
61740154880,18766756614,8992404277,781948170,8992404167,8584963242,407441035,8602668673,389735604,8584963242,8584963242,0,407408412,17705361,389703051,32623,70,32553,8584963242,0,390171312,373214157,16802410,16072857,434274,415640,416,397,746550628,35397542,748087186,33860984,746550628,746550628,0,35394745,1536558,33858187,2797,0,2797,746550628,0,33930887,32457644,1440076,1377737,23782,22806,0,0
62008590336,18848351190,9031501531,785347961,9031501698,8622289868,409211663,8640072683,391428848,8622289868,8622289868,0,409178913,17782745,391396168,32750,70,32680,8622289868,0,391866135,374835033,16875821,16142921,436536,417812,421,402,749796820,35551141,751339920,34008041,749796820,749796820,0,35548332,1543100,34005232,2809,0,2809,749796820,0,34077835,32598353,1446572,1383938,23925,22941,0,0
62277025792,18929945787,9070598981,788747738,9070599068,8659614404,410984577,8677474580,393124401,8659614404,8659614404,0,410951702,17860106,393091596,32875,70,32805,8659614404,0,393562827,376457717,16949659,16213510,438793,419965,423,404,753042196,35705542,754592113,34155625,753042196,753042196,0,35702721,1549917,34152804,2821,0,2821,753042196,0,34225754,32739736,1452885,1389975,24082,23093,0,0
62545461248,19011540383,9109696434,792147510,9109696439,8696939444,412756990,8714876512,394819922,8696939444,8696939444,0,412723971,17936998,394786973,33019,70,32949,8696939444,0,395259220,378080557,17023255,16283877,441072,422134,424,405,756287958,35859552,757844503,34303007,756287958,756287958,0,35856722,1556545,34300177,2830,0,2830,756287958,0,34373267,32880912,1459237,1396039,24218,23226,0,0
62813896704,19093134992,9148793819,795547294,9148793879,8734263721,414530098,8752278104,396515715,8734263721,8734263721,0,414496935,18014312,396482623,33163,71,33092,8734263721,0,396956706,379703947,17096458,16353962,443340,424303,431,411,759533768,36013526,761097071,34450223,759533768,759533768,0,36010688,1563303,34447385,2838,0,2838,759533768,0,34520760,33021921,1465566,1402096,24362,23368,0,0
63082332160,19174729697,9187891284,798947088,9187891325,8771589303,416301981,8789680613,398210671,8771589303,8771589303,0,416268685,18091238,398177447,33296,72,33224,8771589303,0,398652847,381326430,17169751,16424098,445653,426505,434,414,762779699,36167389,764349665,34597423,762779699,762779699,0,36164543,1569966,34594577,2846,0,2846,762779699,0,34668128,33162889,1471887,1408162,24528,23526,0,0
63350767616,19256324219,9226988752,802346840,9226988627,8808913141,418075611,8827081252,399907500,8808913141,8808913141,0,418042140,18168039,399874101,33471,72,33399,8808913141,0,400350259,382950371,17243474,16494599,447968,428712,439,419,766025578,36321262,767602264,34744576,766025578,766025578,0,36318406,1576686,34741720,2856,0,2856,766025578,0,34815532,33303833,1478173,1414191,24701,23696,0,0
63619203072,19337918847,9266086156,805746609,9266086082,8846237904,419848252,8864483145,401603011,8846237904,8846237904,0,419814628,18245168,401569460,33624,73,33551,8846237904,0,402046778,384573058,17317229,16565147,450177,430831,444,424,769271059,36475550,770854472,34892137,769271059,769271059,0,36472685,1583413,34889272,2865,0,2865,769271059,0,34963314,33445154,1484520,1420276,24851,23842,0,0
63887638528,19419513406,9305183531,809146363,9305183512,8883563525,421620006,8901886066,403297465,8883563525,8883563525,0,421586228,18322468,403263760,33778,73,33705,8883563525,0,403742412,386194752,17390957,16635613,452410,432966,449,429,772517265,36629098,774107446,35038917,772517265,772517265,0,36626226,1590181,35036045,2872,0,2872,772517265,0,35110331,33585692,1490886,1426358,25009,23995,0,0
64156073984,19501107997,9344280879,812546156,9344280962,8920889384,423391495,8939289070,404991809,8920889384,8920889384,0,423357595,18399613,404957982,33900,73,33827,8920889384,0,405437657,387816177,17464732,16706163,454756,435212,450,430,775763484,36782672,777360303,35185853,775763484,775763484,0,36779784,1596819,35182965,2888,0,2888,775763484,0,35257401,33726418,1497243,1432430,25140,24117,0,0
64424509440,19582702527,9383378276,815945921,9383378330,8958212245,425166031,8976689578,406688698,8958212245,8958212245,0,425131988,18477260,406654728,34043,73,33970,8958212245,0,407135576,389439785,17538870,16777064,457087,437444,455,435,779009187,36936734,780612540,35333381,779009187,779009187,0,36933834,1603353,35330481,2900,0,2900,779009187,0,35404904,33867666,1503649,1438562,25281,24253,0,0
64692944896,19664297167,9422475736,819345689,9422475742,8995537358,426938378,9014091665,408384071,8995537358,8995537358,0,426904178,18554234,408349944,34200,73,34127,8995537358,0,408832225,391062809,17612180,16847126,459311,439567,462,442,782254520,37091169,783864605,35481084,782254520,782254520,0,37088258,1610085,35478173,2911,0,2911,782254520,0,35552772,34009101,1510065,1444684,25421,24388,0,0
64961380352,19745891680,9461573073,822745508,9461573099,9032862740,428710333,9051494607,410078466,9032862740,9032862740,0,428675999,18631792,410044207,34334,75,34259,9032862740,0,410528074,392684401,17685805,16917554,461650,441802,470,450,785499986,37245522,787116779,35628729,785499986,785499986,0,37242599,1616793,35625806,2923,0,2923,785499986,0,35700537,34150467,1516508,1450823,25554,24516,0,0
65229815808,19827486267,9500670510,826145262,9500670495,9070188817,430481693,9088897793,411772717,9070188817,9070188817,0,430447220,18708901,411738319,34473,75,34398,9070188817,0,412223366,394305794,17759459,16988081,463917,443986,478,458,788745821,37399441,790369229,35776033,788745821,788745821,0,37396506,1623408,35773098,2935,0,2935,788745821,0,35847992,34291557,1522823,1456900,25691,24641,0,0
65498251264,19909080872,9539767930,829545020,9539767922,9107511740,432256190,9126297963,413469967,9107511740,9107511740,0,432221575,18786148,413435427,34615,75,34540,9107511740,0,413921300,395929745,17833574,17059030,466218,446189,483,463,791991428,37553592,793621437,35923583,791991428,791991428,0,37550645,1630009,35920636,2947,0,2947,791991428,0,35995550,34432805,1529233,1463028,25862,24803,0,0
65766686720,19990675453,9578865327,832944815,9578865311,9144837748,434027579,9163700832,415164495,9144837748,9144837748,0,433992817,18863009,415129808,34762,75,34687,9144837748,0,415616443,397551296,17907373,17129655,468513,448389,488,468,795237029,37707786,796873725,36071090,795237029,795237029,0,37704832,1636696,36068136,2954,0,2954,795237029,0,36143180,34574032,1535632,1469149,26020,24955,0,0
66035122176,20072270080,9617962615,836344594,9617962871,9182161620,435800995,9201101892,416860723,9182161620,9182161620,0,435766090,18940196,416825894,34905,76,34829,9182161620,0,417313523,399174514,17981221,17200270,470855,450639,491,471,798482609,37861985,800125958,36218636,798482609,798482609,0,37859019,1643349,36215670,2966,0,2966,798482609,0,36290871,34715345,1541972,1475217,26176,25108,0,0
66303557632,20153864747,9657060016,839744370,9657060361,9219487070,437572946,9238504515,418555501,9219487070,9219487070,0,437537889,19017369,418520520,35057,76,34981,9219487070,0,419009599,400796699,18054662,17270530,473133,452816,495,475,801727960,38016410,803377974,36366396,801727960,801727960,0,38013435,1650014,36363421,2975,0,2975,801727960,0,36438832,34856928,1548292,1481259,26311,25234,0,0
66571993088,20235459379,9696157462,843144134,9696157783,9256811023,439346439,9275905797,420251665,9256811023,9256811023,0,439311240,19094698,420216542,35199,76,35123,9256811023,0,420707243,402420383,18127972,17340582,475527,455099,498,478,804973283,38170851,806629967,36514167,804973283,804973283,0,38167867,1656684,36511183,2984,0,2984,804973283,0,36586897,34998583,1554512,1487225,26458,25375,0,0
66840428544,20317053854,9735254757,846543921,9735255176,9294133431,441121326,9313305698,421949059,9294133431,9294133431,0,441085993,19172191,421913802,35333,76,35257,9294133431,0,422405648,404044618,18201972,17411353,477870,457348,503,483,808219707,38324214,809883167,36660754,808219707,808219707,0,38321222,1663460,36657762,2992,0,2992,808219707,0,36733774,35138951,1560848,1493299,26600,25512,0,0
67108864000,20398648519,9774352287,849943690,9774352542,9331457936,442894351,9350707030,423645257,9331457936,9331457936,0,442858867,19249018,423609849,35484,76,35408,9331457936,0,424102466,405667946,18275626,17481772,480270,459646,505,485,811464756,38478934,813134872,36808818,811464756,811464756,0,38475932,1670116,36805816,3002,0,3002,811464756,0,36881887,35280707,1567287,1499447,26758,25662,0,0
67377299456,20480243151,9813449653,853343491,9813450007,9368781873,444667780,9388108335,425341318,9368781873,9368781873,0,444632159,19326386,425305773,35621,76,35545,9368781873,0,425799779,407291205,18349323,17552260,482551,461822,506,486,814710593,38632898,816387540,36955951,814710593,814710593,0,38629883,1676947,36952936,3015,0,3015,814710593,0,37029342,35421636,1573618,1505487,26923,25813,0,0
67645734912,20561837715,9852547110,856743299,9852547306,9406108477,446438633,9425511769,427035341,9406108477,9406108477,0,446402869,19403216,426999653,35764,76,35688,9406108477,0,427494767,408912608,18422731,17622525,484860,464029,511,491,817956408,38786891,819639979,37103320,817956408,817956408,0,38783861,1683571,37100290,3030,0,3030,817956408,0,37176827,35562772,1579965,1511565,27069,25953,0,0
67914170368,20643432289,9891644565,860143088,9891644636,9443434892,448209673,9462915359,428729206,9443434892,9443434892,0,448173756,19480391,428693365,35917,76,35841,9443434892,0,429189548,410533517,18496520,17693094,487169,466255,519,499,821202419,38940669,822892663,37250425,821202419,821202419,0,38937627,1690244,37247383,3042,0,3042,821202419,0,37323957,35703509,1586451,1517780,27219,26094,0,0
68182605824,20725026841,9930742054,863542836,9930741951,9480757991,449984063,9500315901,430426153,9480757991,9480757991,0,449948005,19557833,430390172,36058,77,35981,9480757991,0,430888128,412158042,18569865,17763144,489490,468484,522,502,824447784,39095052,826144701,37398135,824447784,824447784,0,39092000,1696917,37395083,3052,0,3052,824447784,0,37471829,35845020,1592791,1523820,27380,26243,0,0
68451041280,20806621474,9969839475,866942523,9969839476,9518084056,451755419,9537719390,432120085,9518084056,9518084056,0,451719232,19635257,432083975,36187,77,36110,9518084056,0,432583473,413779290,18643361,17833421,491875,470761,523,503,827693324,39249199,829396850,37545673,827693324,827693324,0,39246138,1703526,37542612,3061,0,3061,827693324,0,37619383,35986265,1599217,1529958,27538,26389,0,0
