boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_rank_3,inert_rank_3_inc,inert_rank_3_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
51808043008,15747756800,7480184507,787387839,7480184454,7066292123,413892384,7088069805,392114702,7066292123,7066292123,0,413833162,21777519,392055643,59222,163,59059,0,0,0,7066292123,0,392480659,371828248,20562226,19478839,787438,745854,2839,2702,743840939,43546900,746131414,41256425,743840939,743840939,0,43540924,2290461,41250463,5976,14,5962,743840939,0,41327250,39153645,2151996,2038438,61633,58339,45,41
52076478464,15829351440,7518941999,791467570,7518941871,7102905038,416036961,7124795162,394146837,7102905038,7102905038,0,415977423,21889961,394087462,59538,163,59375,0,0,0,7102905038,0,394513214,373754195,20669186,19580245,792156,750292,2867,2730,747695119,43772451,749997500,41470070,747695119,747695119,0,43766448,2302367,41464081,6003,14,5989,747695119,0,41541066,39356140,2163292,2049172,62045,58728,45,41
52344913920,15910946085,7557699507,795547298,7557699280,7139517584,418181923,7161520312,396179195,7139517584,7139517584,0,418122088,22002565,396119523,59835,163,59672,0,0,0,7139517584,0,396546105,375680348,20776164,19681592,796923,754825,2896,2758,751548458,43998840,753862664,41684634,751548458,751548458,0,43992800,2314192,41678608,6040,14,6026,751548458,0,41755721,39559573,2174562,2059864,62470,59128,47,43
52613349376,15992540746,7596456936,799627027,7596456783,7176131547,420325389,7198246674,398210262,7176131547,7176131547,0,420265232,22114964,398150268,60157,163,59994,0,0,0,7176131547,0,398577998,377605710,20882731,19782517,801584,759260,2919,2781,755401721,44225306,757727751,41899276,755401721,755401721,0,44219247,2326016,41893231,6059,14,6045,755401721,0,41970491,39763134,2185810,2070521,62898,59532,48,44
52881784832,16074135330,7635214378,803706759,7635214193,7212742790,422471588,7234970682,400243696,7212742790,7212742790,0,422411158,22227727,400183431,60430,165,60265,0,0,0,7212742790,0,400611986,379532796,20989959,19884117,806263,763707,2950,2811,759255379,44451380,761593132,42113627,759255379,759255379,0,44445290,2337739,42107551,6090,14,6076,759255379,0,42184779,39966270,2197147,2081315,63316,59922,48,44
53150220288,16155729886,7673971697,807786482,7673971707,7249353986,424617711,7271694820,402276877,7249353986,7249353986,0,424556947,22340669,402216278,60764,165,60599,0,0,0,7249353986,0,402645887,381459729,21097081,19985516,811005,768199,2974,2834,763109732,44676750,765459218,42327264,763109732,763109732,0,44670637,2349472,42321165,6113,14,6099,763109732,0,42398478,40168796,2208392,2092014,63719,60311,48,44
53418655744,16237324462,7712729124,811866194,7712729144,7285968254,426760870,7308421383,404307741,7285968254,7285968254,0,426699816,22452963,404246853,61054,166,60888,0,0,0,7285968254,0,404677493,383384809,21203597,20086511,815733,772680,2993,2853,766964242,44901952,769325610,42540584,766964242,766964242,0,44895803,2361354,42534449,6149,14,6135,766964242,0,42611947,40370982,2219737,2102776,64070,60646,49,45
53687091200,16318919058,7751486508,815945952,7751486598,7322579499,428907009,7345146137,406340371,7322579499,7322579499,0,428845624,22566470,406279154,61385,168,61217,0,0,0,7322579499,0,406712183,385311860,21309888,20187157,820530,777254,3023,2883,770817874,45128078,773191430,42754522,770817874,770817874,0,45121899,2373542,42748357,6179,14,6165,770817874,0,42826473,40573992,2230897,2113288,64480,61032,49,45
53955526656,16400513607,7790243960,820025677,7790243970,7359191138,431052822,7381870185,408373775,7359191138,7359191138,0,430991128,22678879,408312249,61694,168,61526,0,0,0,7359191138,0,408746317,387239390,21416485,20288189,825272,781757,3054,2913,774672121,45353556,777057498,42968179,774672121,774672121,0,45347352,2385363,42961989,6204,14,6190,774672121,0,43040137,40776408,2242276,2124115,64888,61419,51,47
54223962112,16482108162,7829001328,824105380,7829001454,7395805046,433196282,7418596477,410404851,7395805046,7395805046,0,433134286,22791263,410343023,61996,168,61828,0,0,0,7395805046,0,410778056,389164556,21523166,20389292,829985,786237,3079,2938,778525517,45579863,780922992,43182388,778525517,778525517,0,45573631,2397461,43176170,6232,14,6218,778525517,0,43254616,40979397,2253663,2134913,65300,61812,52,48
54492397568,16563702817,7867758822,828185100,7867758895,7432417614,435341208,7455322005,412436817,7432417614,7432417614,0,435278932,22904222,412374710,62276,169,62107,0,0,0,7432417614,0,412811462,391090811,21629730,20490313,834627,790618,3113,2968,782378935,45806165,784788407,43396693,782378935,782378935,0,45799899,2409456,43390443,6266,16,6250,782378935,0,43469336,41182723,2264774,2145442,65736,62229,53,49
54760833024,16645297340,7906516169,832264858,7906516313,7469029379,437486790,7492047526,414468643,7469029379,7469029379,0,437424209,23017976,414406233,62581,171,62410,0,0,0,7469029379,0,414845528,393016998,21736146,20591105,839385,795126,3150,3004,786232665,46032193,788654075,43610783,786232665,786232665,0,46025879,2421394,43604485,6314,16,6298,786232665,0,43683632,41385679,2276011,2156105,66183,62652,53,49
55029268480,16726891961,7945273651,836344598,7945273712,7505640380,439633271,7528771170,416502481,7505640380,7505640380,0,439570394,23130619,416439775,62877,171,62706,0,0,0,7505640380,0,416880113,394944851,21842979,20692252,844125,799644,3177,3028,790086202,46258396,792519476,43825122,790086202,790086202,0,46252056,2433258,43818798,6340,16,6324,790086202,0,43898186,41588970,2287207,2166719,66610,63060,53,49
55297703936,16808486546,7984031061,840424339,7984031146,7542254440,441776621,7565497881,418533180,7542254440,7542254440,0,441713419,23243269,418470150,63202,172,63030,0,0,0,7542254440,0,418911478,396869623,21949896,20793388,848839,804084,3206,3055,793939679,46484660,796384697,44039642,793939679,793939679,0,46478291,2445002,44033289,6369,16,6353,793939679,0,44112838,41792515,2298410,2177317,66989,63407,54,50
55566139392,16890081093,8022788453,844504037,8022788603,7578867497,443920956,7602223462,420564991,7578867497,7578867497,0,443857427,23355792,420501635,63529,173,63356,0,0,0,7578867497,0,420944408,398795870,22056192,20894097,853599,808592,3228,3076,797793323,46710714,800250131,44253906,797793323,797793323,0,46704305,2456792,44247513,6409,16,6393,797793323,0,44327319,41995806,2309528,2187857,67404,63800,54,50
55834574848,16971675681,8061545936,848583843,8061545902,7615480961,446064975,7638949833,422596103,7615480961,7615480961,0,446001144,23468698,422532446,63831,174,63657,0,0,0,7615480961,0,422976164,400720616,22163393,20995646,858339,813088,3248,3096,801647480,46936363,804116273,44467570,801647480,801647480,0,46929921,2468777,44461144,6442,16,6426,801647480,0,44541261,42198394,2320802,2198519,67804,64181,54,50
56103010304,17053270261,8100303365,852663560,8100303336,7652091237,448212128,7675672879,424630486,7652091237,7652091237,0,448147984,23581467,424566517,64144,175,63969,0,0,0,7652091237,0,425010852,402648296,22270790,21097532,863061,817563,3281,3126,805501593,47161967,807982292,44681268,805501593,805501593,0,47155487,2480683,44674804,6480,16,6464,805501593,0,44755204,42401054,2332021,2209141,68207,64558,55,51
56371445760,17134864867,8139060878,856743263,8139060726,7688701741,450359137,7712396000,426664878,7688701741,7688701741,0,450294654,23694084,426600570,64483,175,64308,0,0,0,7688701741,0,427045991,404576602,22377645,21198844,867707,821969,3311,3155,809354961,47388302,811847538,44895725,809354961,809354961,0,47381793,2492561,44889232,6509,16,6493,809354961,0,44969889,42604452,2343215,2219768,68634,64961,55,51
56639881216,17216459493,8177818291,860822950,8177818252,7725314974,452503317,7749122056,428696235,7725314974,7725314974,0,452438546,23806907,428631639,64771,175,64596,0,0,0,7725314974,0,429078534,406502148,22484138,21299785,872535,826523,3339,3183,813208653,47614297,815713121,45109829,813208653,813208653,0,47607760,2504452,45103308,6537,16,6521,813208653,0,45184105,42807394,2354522,2230489,69078,65374,55,51
56908316672,17298054028,8216575646,864902718,8216575664,7761929013,454646633,7785848898,430726748,7761929013,7761929013,0,454581536,23919708,430661828,65097,177,64920,0,0,0,7761929013,0,431109925,408426724,22591118,21401030,877126,830866,3367,3208,817063573,47839145,819579770,45322948,817063573,817063573,0,47832583,2516181,45316402,6562,16,6546,817063573,0,45397278,43009432,2365749,2241146,69501,65773,55,51
57176752128,17379648671,8255333168,868982410,8255333093,7798542112,456791056,7822574761,432758407,7798542112,7798542112,0,456725650,24032470,432693180,65406,179,65227,0,0,0,7798542112,0,433142243,410352023,22698166,21502578,881843,835340,3398,3239,820917492,48064918,823445582,45536828,820917492,820917492,0,48058323,2528074,45530249,6595,16,6579,820917492,0,45611439,43212328,2376924,2251711,69905,66159,55,51
57445187584,17461243222,8294090498,873062168,8294090556,7835155021,458935477,7859300762,434789736,7835155021,7835155021,0,458869757,24145561,434724196,65720,180,65540,0,0,0,7835155021,0,435174706,412277250,22805111,21603923,886498,839743,3442,3280,824771308,48290860,827311153,45751015,824771308,824771308,0,48284233,2539829,45744404,6627,16,6611,824771308,0,45825750,43415491,2388106,2262300,70320,66560,57,53
57713623040,17542837782,8332848019,877141868,8332847895,7871766683,461081336,7896024819,436823200,7871766683,7871766683,0,461015294,24257954,436757340,66042,182,65860,0,0,0,7871766683,0,437208192,414204175,22912418,21705661,891209,844193,3475,3311,828625222,48516646,831176979,45964889,828625222,828625222,0,48509977,2551741,45958236,6669,16,6653,828625222,0,46039989,43618459,2399212,2272793,70718,66930,58,54
57982058496,17624432393,8371605381,881221606,8371605406,7908379527,463225854,7932750757,438854624,7908379527,7908379527,0,463159492,24371048,438788444,66362,182,66180,0,0,0,7908379527,0,439240724,416129599,23019287,21806796,895982,848715,3499,3334,832479962,48741644,835043537,46178069,832479962,832479962,0,48734948,2563559,46171389,6696,16,6680,832479962,0,46253447,43820692,2410307,2283319,71136,67324,58,54
58250493952,17706027143,8410362868,885301331,8410362944,7944989919,465372949,7969474112,440888756,7944989919,7944989919,0,465306256,24484010,440822246,66693,183,66510,0,0,0,7944989919,0,441275426,418057166,23126598,21908539,900703,853177,3529,3364,836332803,48968528,838908285,46393046,836332803,836332803,0,48961804,2575465,46386339,6724,17,6707,836332803,0,46468624,44024579,2421548,2293962,71574,67744,58,54
58518929408,17787621655,8449120172,889381097,8449120386,7981601310,467518862,8006197746,442922426,7981601310,7981601310,0,467451846,24596253,442855593,67016,183,66833,0,0,0,7981601310,0,443309031,419984469,23233920,22010144,905341,857592,3554,3388,840186674,49194423,842774142,46606955,840186674,840186674,0,49187665,2587450,46600215,6758,18,6740,840186674,0,46682973,44227531,2432623,2304469,72011,68161,58,54
58787364864,17869216228,8487877659,893460817,8487877752,8018213682,469663977,8042923238,444954421,8018213682,8018213682,0,469596672,24709373,444887299,67305,183,67122,0,0,0,8018213682,0,445342266,421910592,23340561,22111052,910266,862243,3579,3412,844039860,49420957,846639208,46821609,844039860,844039860,0,49414169,2599330,46814839,6788,18,6770,844039860,0,46897854,44431129,2443863,2315131,72394,68525,58,54
59055800320,17950810892,8526635082,897540505,8526635305,8054823086,471811996,8079644998,446990084,8054823086,8054823086,0,471744402,24821728,446922674,67594,184,67410,0,0,0,8054823086,0,447378163,423840134,23447540,22212287,915088,866812,3611,3441,847893703,49646802,850504919,47035586,847893703,847893703,0,49639982,2611198,47028784,6820,18,6802,847893703,0,47111851,44633883,2455255,2325921,72816,68924,60,56
59324235776,18032405471,8565392461,901620252,8565392758,8091436491,473955970,8116370934,449021527,8091436491,8091436491,0,473888095,24934258,448953837,67875,185,67690,0,0,0,8091436491,0,449410487,425765621,23554032,22313341,919945,871415,3631,3460,851747587,49872665,854370665,47249587,851747587,851747587,0,49865817,2623059,47242758,6848,19,6829,851747587,0,47326137,44836940,2466398,2336459,73221,69302,61,57
59592671232,18114000070,8604149943,905699994,8604150133,8128048810,476101133,8153096038,451053905,8128048810,8128048810,0,476032931,25047043,450985888,68202,185,68017,0,0,0,8128048810,0,451443946,427692117,23660630,22414349,924704,875942,3651,3480,855601408,50098586,858236401,47463593,855601408,855601408,0,50091710,2634974,47456736,6876,19,6857,855601408,0,47540413,45039927,2477584,2347034,73652,69718,61,57
59861106688,18195594638,8642907417,909779722,8642907499,8164659156,478248261,8189819549,453087868,8164659156,8164659156,0,478179724,25160206,453019518,68537,187,68350,0,0,0,8164659156,0,453478256,429618969,23768343,22516609,929444,880430,3681,3510,859455178,50324544,862102107,47677615,859455178,859455178,0,50317637,2646910,47670727,6907,19,6888,859455178,0,47754480,45242693,2489006,2357843,74088,70133,63,58
60129542144,18277189173,8681664741,913859423,8681665009,8201271849,480392892,8226544770,455119971,8201271849,8201271849,0,480324071,25272733,455051338,68821,188,68633,0,0,0,8201271849,0,455511332,431545381,23874968,22617600,934060,884818,3711,3539,863308568,50550855,865967516,47891907,863308568,863308568,0,50543912,2658929,47884983,6943,19,6924,863308568,0,47969130,45445977,2500205,2368418,74513,70530,64,58
60397977600,18358783734,8720422272,917939187,8720422275,8237886367,482535905,8263271956,457150316,8237886367,8237886367,0,482466787,25385401,457081386,69118,188,68930,0,0,0,8237886367,0,457541886,433469148,23982302,22719314,938866,889364,3733,3560,867162553,50776634,869833422,48105765,867162553,867162553,0,50769660,2670850,48098810,6974,19,6955,867162553,0,48183215,45648748,2511414,2379039,74967,70965,64,58
60666413056,18440378331,8759179641,922018878,8759179812,8274496368,484683273,8299995194,459184447,8274496368,8274496368,0,484613850,25498638,459115212,69423,188,69235,0,0,0,8274496368,0,459576226,435396222,24090152,22821444,943708,893957,3764,3589,871015560,51003318,873698396,48320482,871015560,871015560,0,50996304,2682817,48313487,7014,19,6995,871015560,0,48398079,45852273,2522730,2389754,75430,71401,65,59
60934848512,18521972891,8797937044,926098613,8797937234,8311110106,486826938,8336722192,461214852,8311110106,8311110106,0,486757173,25611896,461145277,69765,190,69575,0,0,0,8311110106,0,461607689,437320377,24197203,22922810,948494,898480,3787,3610,874868865,51229748,877563662,48534951,874868865,874868865,0,51222706,2694778,48527928,7042,19,7023,874868865,0,48612776,46055661,2534018,2400412,75846,71795,66,60
61203283968,18603567506,8836694456,930178327,8836694723,8347719491,488974965,8373444754,463249702,8347719491,8347719491,0,488904869,25725072,463179797,70096,191,69905,0,0,0,8347719491,0,463643241,439248683,24304451,23024366,953361,903112,3816,3636,878722697,51455630,881429417,48748910,878722697,878722697,0,51448558,2706701,48741857,7072,19,7053,878722697,0,48826910,46258481,2545335,2411140,76246,72175,67,61
61471719424,18685162083,8875451943,934258099,8875452041,8384331926,491120017,8410170425,465281518,8384331926,8384331926,0,491049615,25838307,465211308,70402,192,70210,0,0,0,8384331926,0,465676342,441174497,24411221,23125469,958201,907671,3851,3671,882576850,51681249,885295427,48962672,882576850,882576850,0,51674151,2718558,48955593,7098,19,7079,882576850,0,49040699,46461035,2556704,2421903,76679,72592,69,63
61740154880,18766756614,8914209435,938337796,8914209383,8420943897,493265538,8446895440,467313995,8420943897,8420943897,0,493194839,25951351,467243488,70699,192,70507,0,0,0,8420943897,0,467709927,443100901,24518041,23226668,962990,912218,3881,3701,886430896,51906900,889161376,49176420,886430896,886430896,0,51899764,2730461,49169303,7136,19,7117,886430896,0,49254719,46663736,2567911,2432538,77064,72965,70,64
62008590336,18848351190,8952966781,942417577,8952966832,8457557325,495409456,8483621881,469344900,8457557325,8457557325,0,495338449,26064362,469274087,71007,194,70813,0,0,0,8457557325,0,469741652,445025500,24625196,23328172,967694,916690,3907,3725,890285382,52132195,893027874,49389703,890285382,890285382,0,52125023,2742473,49382550,7172,19,7153,890285382,0,49468340,46865985,2579105,2443125,77507,73375,71,65
62277025792,18929945787,8991724166,946497305,8991724316,8494167299,497556867,8520345240,471378926,8494167299,8494167299,0,497485525,26177747,471307778,71342,194,71148,0,0,0,8494167299,0,471776869,446953114,24732173,23429652,972543,921256,3940,3756,894139154,52358151,896893457,49603848,894139154,894139154,0,52350957,2754284,49596673,7194,19,7175,894139154,0,49682791,47069219,2590162,2453615,77933,73774,71,65
62545461248,19011540383,9030481644,950576974,9030481765,8530781167,499700477,8557071840,473409804,8530781167,8530781167,0,499628799,26290479,473338320,71678,194,71484,0,0,0,8530781167,0,473808990,448878430,24838488,23530309,977352,925798,3969,3783,897993152,52583822,900759260,49817714,897993152,897993152,0,52576592,2766089,49810503,7230,19,7211,897993152,0,49896977,47272192,2601207,2464089,78337,74157,71,65
